SCORECARD_POINTS,period,aid
-0.5394972,198510,css1985101000156
3.053763,198510,css1985101100022
1.8914135,198510,css1985101100053
2.0446773,198510,css1985101100147
-0.12973753,198510,css1985101200050
-1.7271788,198510,css1985101200055
-2.0760934,198510,css1985101200059
-0.5474483,198510,css1985101200066
-0.8745326,198510,css1985101200084
-1.0401614,198510,css1985101300038
-1.0583128,198510,css1985101300149
-3.358767,198510,css1985101400012
-3.371084,198510,css1985101400061
-0.5300329,198510,css1985101400086
-3.243898,198510,css1985101500046
-0.46424162,198510,css1985101500079
1.5003848,198510,css1985101500111
-0.886741,198510,css1985101500115
-1.1287385,198510,css1985101500117
-1.5763366,198510,css1985101500132
0.42606983,198510,css1985101600029
-1.7727482,198510,css1985101700027
-3.8479924,198510,css1985101800039
-1.849402,198510,css1985101800122
-0.48237705,198510,css1985101800131
3.258428,198510,css1985101800148
1.4749753,198510,css1985101900031
-1.1343597,198510,css1985101900076
3.3425612,198510,css1985101900092
0.8874423,198510,css1985102000108
-1.2397729,198510,css1985102000112
-3.7572618,198510,css1985102200011
1.3585902,198510,css1985102200026
0.29392275,198510,css1985102200121
-0.4782018,198510,css1985102200150
-1.7568809,198510,css1985102300013
-0.6590381,198510,css1985102300124
-1.9899728,198510,css1985102400005
-0.98323464,198510,css1985102400085
1.0013611,198510,css1985102400088
-1.2935424,198510,css1985102500015
2.2227066,198510,css1985102500033
-0.84721863,198510,css1985102500044
-0.9281958,198510,css1985102500067
3.0555847,198510,css1985102600002
-0.7106305,198511,css1985110100098
3.0544076,198511,css1985110100123
1.8127893,198511,css1985110200014
-3.6976178,198511,css1985110200047
-0.6733131,198511,css1985110200135
3.1826508,198511,css1985110400054
-0.89899206,198511,css1985110400078
0.82813907,198511,css1985110400093
0.48328894,198511,css1985110400119
-0.8198098,198511,css1985110400154
0.06334112,198511,css1985110500001
-3.0538454,198511,css1985110500040
1.1127468,198511,css1985110500051
0.4181535,198511,css1985110500070
-1.7291418,198511,css1985110500077
0.22182515,198511,css1985110600130
-0.40860975,198511,css1985110600144
-0.6030983,198511,css1985110600152
-1.0640872,198511,css1985110600155
-2.9620519,198511,css1985110700004
-1.4927461,198511,css1985110800016
-2.8548636,198511,css1985110800080
-0.2872466,198511,css1985110800099
1.8987199,198511,css1985110800145
-1.98231,198511,css1985111000107
-0.87123674,198511,css1985111000113
-0.16167322,198511,css1985111000129
-0.29869184,198511,css1985111000156
-2.8027334,198511,css1985111100097
1.2932984,198511,css1985111100106
0.8597862,198511,css1985111100147
1.9012878,198511,css1985111200050
-0.89151514,198511,css1985111200055
-0.8270956,198511,css1985111200059
0.034914456,198511,css1985111300038
1.8370093,198511,css1985111300149
0.20065191,198511,css1985111400008
-2.749213,198511,css1985111400012
2.194985,198511,css1985111400032
-0.6500065,198511,css1985111400127
-2.8252745,198511,css1985111500023
-1.3720577,198511,css1985111500046
-1.1468514,198511,css1985111500057
-0.6736689,198511,css1985111500079
2.3581328,198511,css1985111500115
-1.2765018,198511,css1985111500117
-0.18071885,198511,css1985111500132
2.3343651,198511,css1985111600028
-1.2917016,198511,css1985111600029
-2.1042216,198511,css1985111600072
-0.20846467,198511,css1985111700027
0.06831094,198511,css1985111700114
-0.7927292,198511,css1985111700136
0.940329,198511,css1985111700146
2.8193862,198511,css1985111800021
-1.7485412,198511,css1985111800052
-0.73885995,198511,css1985111800131
-1.0476222,198511,css1985111800148
-0.105754256,198511,css1985111900031
-1.2536925,198511,css1985111900064
1.0549833,198511,css1985111900076
-1.1228887,198511,css1985112000058
0.15167749,198511,css1985112000112
-1.9454974,198511,css1985112000118
0.09078585,198511,css1985112200101
-3.7014856,198511,css1985112200121
-0.08537953,198511,css1985112200150
-3.4523072,198511,css1985112300013
0.3624176,198511,css1985112300103
-3.8540292,198511,css1985112400045
-1.1286639,198511,css1985112400085
-0.9096807,198511,css1985112500065
0.4573554,198511,css1985112600006
-2.8569796,198512,css1985120100063
-1.6992074,198512,css1985120100098
-0.20057032,198512,css1985120100120
-3.9479296,198512,css1985120200014
-2.6882665,198512,css1985120200047
1.2690682,198512,css1985120200060
1.3256358,198512,css1985120200083
0.23970851,198512,css1985120200151
-2.1006916,198512,css1985120300069
0.105297506,198512,css1985120300138
0.79139537,198512,css1985120300140
1.0482287,198512,css1985120300184
1.7644529,198512,css1985120400054
-1.7100979,198512,css1985120400078
-0.13420323,198512,css1985120400093
-1.3720577,198512,css1985120400178
2.194986,198512,css1985120500070
2.0209944,198512,css1985120500077
-0.34655282,198512,css1985120500090
0.86443675,198512,css1985120500172
-3.9237542,198512,css1985120600020
-0.1535365,198512,css1985120600130
-1.2301571,198512,css1985120600144
-1.0303843,198512,css1985120600152
1.7567068,198512,css1985120600169
-0.62580967,198512,css1985120600177
-0.72937196,198512,css1985120600183
1.5469009,198512,css1985120700182
-2.3792427,198512,css1985120800016
-0.5827655,198512,css1985120800017
-1.5979996,198512,css1985120800080
-1.4361863,198512,css1985120800176
-0.60101736,198512,css1985120900091
-0.65409845,198512,css1985121000129
1.1794126,198512,css1985121000156
-0.34685057,198512,css1985121100003
-0.18074888,198512,css1985121100022
-1.0209168,198512,css1985121100097
2.096138,198512,css1985121100106
1.2887572,198512,css1985121100181
0.9500715,198512,css1985121100187
-0.41070724,198512,css1985121200059
0.14925706,198512,css1985121200084
2.056203,198512,css1985121200163
-0.23419277,198512,css1985121300188
-3.4608731,198512,css1985121400008
3.0838,198512,css1985121400032
-0.741235,198512,css1985121400049
0.73695093,198512,css1985121400086
-1.5968012,198512,css1985121500023
2.2168152,198512,css1985121500046
-0.52929497,198512,css1985121500057
3.015726,198512,css1985121500115
2.4134777,198512,css1985121500132
-0.5592721,198512,css1985121600028
-0.51884186,198512,css1985121600035
0.7742034,198512,css1985121600133
2.407971,198512,css1985121600164
-1.4763875,198512,css1985121600179
2.0401778,198512,css1985121700027
-0.699457,198512,css1985121700096
-1.7595273,198512,css1985121700114
2.3367476,198512,css1985121700136
-1.0072373,198512,css1985121700146
-3.9627025,198512,css1985121800018
-1.2708911,198512,css1985121800122
-0.83157593,198512,css1985121800141
-1.5843455,198512,css1985121800148
-1.1877068,198512,css1985121800186
-0.90199804,198512,css1985121900031
-1.0761839,198512,css1985121900068
-0.58756566,198512,css1985121900092
-1.4316609,198512,css1985122000118
0.52639437,198512,css1985122000168
1.4957626,198512,css1985122100165
3.7124653,198512,css1985122200101
-0.42964128,198512,css1985122200150
-0.4278969,198512,css1985122200170
-1.7085601,198512,css1985122300103
1.8623004,198512,css1985122400005
2.3882706,198512,css1985122400045
-0.44744518,198512,css1985122400160
-0.15068881,198512,css1985122500015
-0.8216537,198512,css1985122500033
1.8708361,198512,css1985122500067
0.4719438,198512,css1985122500175
2.140529,198512,css1985122600002
-0.17631152,198512,css1985122600019
-1.7563448,198601,css1986010100098
1.2204595,198601,css1986010100120
-0.8079465,198601,css1986010100123
-0.7755823,198601,css1986010200014
-0.20207793,198601,css1986010200060
1.4662267,198601,css1986010200074
-0.51427215,198601,css1986010200151
-1.1699607,198601,css1986010300153
-1.6739368,198601,css1986010400054
1.9396397,198601,css1986010400093
-0.02384317,198601,css1986010500001
-2.5046687,198601,css1986010500040
-0.7167702,198601,css1986010500070
-1.8216351,198601,css1986010500090
1.7782408,198601,css1986010600144
-0.51427215,198601,css1986010600152
2.3899267,198601,css1986010600155
1.9928303,198601,css1986010700071
-1.5547861,198601,css1986010700104
-1.6541545,198601,css1986010800024
-1.0784506,198601,css1986010800043
-1.388122,198601,css1986010800080
-0.61274236,198601,css1986010800105
-0.6267531,198601,css1986010900062
0.49418652,198601,css1986010900091
-3.7658486,198601,css1986011000030
2.0564418,198601,css1986011000113
-0.51642054,198601,css1986011000125
-1.5895495,198601,css1986011000129
-1.9014608,198601,css1986011000156
-3.9462805,198601,css1986011100003
-3.5569916,198601,css1986011100022
0.40356803,198601,css1986011100073
-0.16744012,198601,css1986011100147
1.3070256,198601,css1986011200100
-3.61017,198601,css1986011300038
0.46876633,198601,css1986011400032
-1.1457893,198601,css1986011400127
-0.9477272,198601,css1986011500007
2.077345,198601,css1986011500057
-2.1298182,198601,css1986011500089
-1.0556967,198601,css1986011500109
2.420735,198601,css1986011500111
-3.6918375,198601,css1986011500115
0.4889702,198601,css1986011600072
1.0119357,198601,css1986011600110
0.521157,198601,css1986011700027
1.7981788,198601,css1986011700114
-1.1618097,198601,css1986011700136
3.0047991,198601,css1986011700146
1.4090009,198601,css1986011800018
-1.6697748,198601,css1986011800021
-3.6312687,198601,css1986011800039
-0.79486126,198601,css1986011800131
2.7776356,198601,css1986011800148
-1.9909632,198601,css1986011900092
-0.9627834,198601,css1986012000087
1.2184578,198601,css1986012000108
2.1991885,198601,css1986012000118
-1.645387,198601,css1986012200101
-0.99128366,198601,css1986012200102
-0.23617876,198601,css1986012200150
2.2238352,198601,css1986012300116
0.8327661,198601,css1986012400005
-1.6039367,198601,css1986012400088
1.4557644,198601,css1986012500015
-1.747285,198601,css1986012500033
0.61833066,198601,css1986012500034
-0.92866236,198601,css1986012500044
-1.4652528,198601,css1986012600019
0.73984426,198602,css1986020100063
-2.2531667,198602,css1986020100098
1.2196875,198602,css1986020100120
2.068173,198602,css1986020200010
2.9013352,198602,css1986020200014
0.93520564,198602,css1986020200060
-1.1133523,198602,css1986020200074
0.19601908,198602,css1986020200151
0.3455871,198602,css1986020300138
-0.6114135,198602,css1986020300140
-0.05005032,198602,css1986020300153
-3.243898,198602,css1986020400048
-3.885071,198602,css1986020400054
1.0430691,198602,css1986020400093
1.389715,198602,css1986020400154
-3.8306613,198602,css1986020500040
-0.9966097,198602,css1986020500041
1.1697114,198602,css1986020500070
-0.44926336,198602,css1986020500094
-3.718817,198602,css1986020600020
0.005149085,198602,css1986020600144
-1.5419676,198602,css1986020600152
-0.12352376,198602,css1986020600155
-3.25175,198602,css1986020800017
0.23569205,198602,css1986020800024
0.8431195,198602,css1986020800036
1.0687726,198602,css1986020800043
0.15835539,198602,css1986020800099
-1.1490866,198602,css1986020800105
0.25569776,198602,css1986020900091
1.1481127,198602,css1986021000075
-0.36388385,198602,css1986021000107
-0.3443726,198602,css1986021000113
-0.24958092,198602,css1986021000126
-0.8800674,198602,css1986021000129
-1.1849948,198602,css1986021000156
0.43378592,198602,css1986021100037
-1.3132106,198602,css1986021100097
-1.2765018,198602,css1986021100106
0.8809251,198602,css1986021100147
-0.8712048,198602,css1986021300038
-1.1818014,198602,css1986021300149
-1.4050592,198602,css1986021400012
1.505843,198602,css1986021400049
-0.91794866,198602,css1986021400086
-0.62531173,198602,css1986021500046
0.6988285,198602,css1986021500057
3.255677,198602,css1986021500109
0.85469997,198602,css1986021500111
0.0140336165,198602,css1986021600028
0.56285167,198602,css1986021600072
0.3879132,198602,css1986021700027
-0.30644137,198602,css1986021700139
-0.4559418,198602,css1986021700143
1.1635466,198602,css1986021800039
2.4933062,198602,css1986021800141
-0.6313773,198602,css1986021800148
1.7469089,198602,css1986021900031
-2.036647,198602,css1986021900092
-0.5722974,198602,css1986021900128
-0.6551516,198602,css1986022000087
-0.36147034,198602,css1986022000108
1.3131552,198602,css1986022000112
2.174485,198602,css1986022000118
-3.7572618,198602,css1986022200011
-0.5293075,198602,css1986022200101
2.1427624,198602,css1986022200102
2.5348685,198602,css1986022200150
-3.358767,198602,css1986022300013
-2.0287535,198602,css1986022300103
-2.0287535,198602,css1986022300116
-3.7478347,198602,css1986022400005
-0.14358737,198602,css1986022400045
3.109843,198602,css1986022400088
-1.1060371,198602,css1986022600002
0.23743325,198602,css1986022600006
0.56321764,198602,css1986022600019
-3.718817,198603,css1986030100120
1.689246,198603,css1986030200009
-1.260402,198603,css1986030200074
-1.4017345,198603,css1986030200083
-0.74842715,198603,css1986030200151
0.09175702,198603,css1986030300140
-0.27555263,198603,css1986030300153
1.6275759,198603,css1986030400078
0.9666542,198603,css1986030400093
-0.9292848,198603,css1986030400119
1.6087707,198603,css1986030400154
-1.8554778,198603,css1986030500051
1.4149069,198603,css1986030500090
0.3241824,198603,css1986030500134
-0.55434966,198603,css1986030500142
0.23799098,198603,css1986030600144
-0.5108994,198603,css1986030600152
1.4231822,198603,css1986030700071
0.5870658,198603,css1986030700104
2.0586464,198603,css1986030800016
0.5462504,198603,css1986030800017
-1.4769262,198603,css1986030800043
-0.37812585,198603,css1986030800145
2.2638927,198603,css1986030900062
0.8369018,198603,css1986030900081
-1.4435403,198603,css1986031000075
2.3772748,198603,css1986031000107
-1.6531678,198603,css1986031000125
-1.5720197,198603,css1986031000126
-2.286195,198603,css1986031000129
-0.71021307,198603,css1986031100003
1.6376098,198603,css1986031100022
0.5638542,198603,css1986031100147
-3.6976178,198603,css1986031200050
-0.44959328,198603,css1986031200055
1.8854754,198603,css1986031200059
0.12073532,198603,css1986031200084
-3.5159054,198603,css1986031200100
-0.4373834,198603,css1986031300149
2.0375593,198603,css1986031400008
-2.7412505,198603,css1986031400012
1.6250793,198603,css1986031400032
-3.1950142,198603,css1986031400049
-1.0832279,198603,css1986031400061
-1.009413,198603,css1986031400086
-2.0964499,198603,css1986031500007
-1.1008327,198603,css1986031500057
3.3010895,198603,css1986031500079
-1.3551462,198603,css1986031500082
-1.6531678,198603,css1986031500109
-0.19706938,198603,css1986031500111
1.1505084,198603,css1986031500117
2.858257,198603,css1986031600035
-1.7035773,198603,css1986031600072
1.6869296,198603,css1986031600110
-2.4796028,198603,css1986031700027
-0.53919584,198603,css1986031700114
1.7425668,198603,css1986031700136
-1.8251432,198603,css1986031700137
2.796897,198603,css1986031700139
-0.776567,198603,css1986031700143
0.06607849,198603,css1986031800018
0.4546926,198603,css1986031800122
-1.5448334,198603,css1986031800141
-0.40187675,198603,css1986031800148
1.2216753,198603,css1986031900031
2.855327,198603,css1986032000058
-0.9462027,198603,css1986032000087
-0.31625518,198603,css1986032000108
-0.10569581,198603,css1986032000112
-1.5700749,198603,css1986032200011
-1.4236087,198603,css1986032200101
-0.8264527,198603,css1986032200102
2.2895393,198603,css1986032300116
0.74730545,198603,css1986032300124
-3.4523072,198603,css1986032500015
-0.7345301,198603,css1986032500033
-3.2432997,198603,css1986032500044
0.6199216,198603,css1986032600002
-1.982579,198603,css1986032600006
-1.2490288,198604,css1986040100098
-0.5866455,198604,css1986040100123
-3.9305985,198604,css1986040200010
-1.3020936,198604,css1986040200060
-0.6802452,198604,css1986040200074
2.0446773,198604,css1986040200151
-1.768121,198604,css1986040300138
0.08074153,198604,css1986040300153
1.9094309,198604,css1986040400048
1.5424477,198604,css1986040400078
-1.0290018,198604,css1986040400093
0.29237705,198604,css1986040400119
1.8001136,198604,css1986040400154
3.0194333,198604,css1986040500040
-2.1269948,198604,css1986040500041
-0.6713012,198604,css1986040500094
-1.3444309,198604,css1986040600056
0.37269846,198604,css1986040600130
0.15094426,198604,css1986040600152
0.5586172,198604,css1986040600155
-3.1001074,198604,css1986040700004
-3.9237542,198604,css1986040800016
1.1622574,198604,css1986040800080
-1.404827,198604,css1986040900081
-1.0777947,198604,css1986041000075
2.274874,198604,css1986041000125
-0.4793436,198604,css1986041000129
-0.11447985,198604,css1986041000156
-1.5478892,198604,css1986041100003
-0.92904407,198604,css1986041100073
-0.98366773,198604,css1986041100097
0.9010149,198604,css1986041200050
-0.8948748,198604,css1986041200055
-2.6037276,198604,css1986041200059
0.32472125,198604,css1986041200066
-1.6802362,198604,css1986041300025
-3.0540557,198604,css1986041400012
-0.88289815,198604,css1986041400032
-0.62316495,198604,css1986041400061
-0.062429123,198604,css1986041400086
-0.3210055,198604,css1986041400127
0.8268325,198604,css1986041500057
-1.2044106,198604,css1986041600028
-0.46724477,198604,css1986041600110
-0.71608216,198604,css1986041600133
-0.5549344,198604,css1986041700027
1.0071969,198604,css1986041700139
2.1884577,198604,css1986041700143
0.44935685,198604,css1986041800052
-2.0287535,198604,css1986041900064
-0.20946199,198604,css1986042000087
-1.2206681,198604,css1986042000112
0.06963083,198604,css1986042200011
-0.20758489,198604,css1986042200026
-0.78376514,198604,css1986042200101
-0.114137255,198604,css1986042200102
1.8479853,198604,css1986042200121
0.19296071,198604,css1986042300042
-0.8725468,198604,css1986042300103
1.0472335,198604,css1986042300116
0.32954392,198604,css1986042400085
-0.3206422,198604,css1986042400088
-3.9627025,198604,css1986042500015
0.2859459,198604,css1986042500044
-1.421908,198604,css1986042500065
-1.2957803,198604,css1986042600006
-1.8309593,198605,css1986050100098
-0.97597146,198605,css1986050100120
1.2591636,198605,css1986050100123
0.7869977,198605,css1986050200009
-1.1641119,198605,css1986050300069
1.5809833,198605,css1986050300153
-1.5547861,198605,css1986050400048
2.3734806,198605,css1986050400054
-0.47223166,198605,css1986050400078
-0.93248737,198605,css1986050400093
-1.4316609,198605,css1986050400154
-3.61017,198605,css1986050500041
1.5180572,198605,css1986050500134
0.9869703,198605,css1986050500142
-3.5743227,198605,css1986050600020
0.7578899,198605,css1986050600130
0.54754025,198605,css1986050600152
-1.1733521,198605,css1986050600155
-3.9462805,198605,css1986050700004
2.016773,198605,css1986050800017
-1.3172501,198605,css1986050800024
-0.89912,198605,css1986050800036
-2.826753,198605,css1986050800043
-1.7718309,198605,css1986050800080
0.64486885,198605,css1986050900062
-1.2623814,198605,css1986050900081
-1.0582194,198605,css1986050900091
-3.7630584,198605,css1986051000030
2.0060828,198605,css1986051000113
1.2425728,198605,css1986051000156
-0.5353645,198605,css1986051100022
-0.6899407,198605,css1986051100053
-0.8101478,198605,css1986051100073
1.3232589,198605,css1986051100147
0.22300062,198605,css1986051200066
0.7078594,198605,css1986051300149
-0.05715534,198605,css1986051400008
-1.1488098,198605,css1986051400049
2.6858191,198605,css1986051400061
-0.8175965,198605,css1986051400127
2.3333151,198605,css1986051500007
-3.2600048,198605,css1986051500046
-1.5953882,198605,css1986051500079
1.9190114,198605,css1986051500082
0.10747311,198605,css1986051500109
3.090863,198605,css1986051500111
1.9289039,198605,css1986051600028
-0.13236097,198605,css1986051600029
-0.5250373,198605,css1986051600072
2.7051535,198605,css1986051600110
-1.1599691,198605,css1986051600133
-3.6918375,198605,css1986051700114
-0.10284448,198605,css1986051800021
-1.0741729,198605,css1986051800122
1.0215962,198605,css1986051800141
-1.0052698,198605,css1986051800148
0.098553956,198605,css1986051900064
0.34574184,198605,css1986051900068
2.6440697,198605,css1986052000108
0.9284376,198605,css1986052000112
2.7699394,198605,css1986052200121
-3.2934947,198605,css1986052300042
0.38475797,198605,css1986052400005
-1.3120377,198605,css1986052400085
1.6370153,198605,css1986052500033
2.2802968,198605,css1986052500034
-1.447155,198605,css1986052500065
-1.9915951,198605,css1986052600019
-0.8907269,198606,css1986060200009
2.777664,198606,css1986060200010
2.4239762,198606,css1986060200047
-1.4227636,198606,css1986060200060
0.32915238,198606,css1986060200074
-1.1964655,198606,css1986060200151
0.18308908,198606,css1986060300069
-0.9541946,198606,css1986060300153
0.402969,198606,css1986060400078
-0.19577688,198606,css1986060400093
1.6960791,198606,css1986060400119
-2.0605824,198606,css1986060400154
2.1532423,198606,css1986060500040
2.5982993,198606,css1986060500077
3.1325266,198606,css1986060500094
0.0736823,198606,css1986060500134
-2.4362566,198606,css1986060600152
1.4904178,198606,css1986060600155
1.2127964,198606,css1986060700004
-0.06589768,198606,css1986060700104
0.031116799,198606,css1986060800017
-0.35955462,198606,css1986060800043
2.5849023,198606,css1986060800080
-1.5289177,198606,css1986060800095
-0.4748146,198606,css1986060800099
-1.1784618,198606,css1986060800145
-3.885071,198606,css1986060900062
1.4888036,198606,css1986060900081
0.21698338,198606,css1986061000107
-0.16087139,198606,css1986061000113
-0.70462066,198606,css1986061000126
3.1277928,198606,css1986061000129
1.7257978,198606,css1986061000156
-3.274466,198606,css1986061100003
-3.718817,198606,css1986061100022
0.52505213,198606,css1986061100097
-0.45530778,198606,css1986061100106
-3.2612293,198606,css1986061200050
-1.3431326,198606,css1986061200055
1.0497769,198606,css1986061200066
-0.40283224,198606,css1986061200100
-3.358767,198606,css1986061400012
2.005764,198606,css1986061500007
-1.1225119,198606,css1986061500023
-1.4268223,198606,css1986061500046
-0.86775506,198606,css1986061500057
-0.35131168,198606,css1986061500111
2.0385456,198606,css1986061500115
2.0772047,198606,css1986061500117
1.1342531,198606,css1986061600035
2.7824228,198606,css1986061700027
2.8778782,198606,css1986061700114
-0.5441188,198606,css1986061700136
0.54490995,198606,css1986061700137
-0.98065305,198606,css1986061700146
-1.5809916,198606,css1986061800021
2.6316645,198606,css1986061800039
1.7748884,198606,css1986061800122
0.24080747,198606,css1986061900031
-0.8661122,198606,css1986061900064
-1.6236678,198606,css1986061900068
-0.21941808,198606,css1986061900076
-0.18023473,198606,css1986061900128
0.3333701,198606,css1986062000058
-1.7402567,198606,css1986062000108
-0.4434293,198606,css1986062000118
-3.7572618,198606,css1986062200011
1.4797304,198606,css1986062200102
0.74504244,198606,css1986062200150
-3.8479924,198606,css1986062300042
0.72258466,198606,css1986062300124
0.54609036,198606,css1986062400088
-1.5233107,198606,css1986062500015
-3.0496674,198606,css1986062600019
2.6730187,198607,css1986070100120
0.36478058,198607,css1986070200060
0.35398424,198607,css1986070200135
-1.1345382,198607,css1986070200151
-1.0106866,198607,css1986070300069
-1.3170617,198607,css1986070300138
-0.1392327,198607,css1986070300153
1.7477896,198607,css1986070400054
-0.79297006,198607,css1986070400154
-3.2432997,198607,css1986070500041
0.07236561,198607,css1986070500051
-1.4126862,198607,css1986070500070
-2.1432915,198607,css1986070500077
-2.0339844,198607,css1986070500090
-2.0173404,198607,css1986070500134
-0.39785156,198607,css1986070600130
0.13728204,198607,css1986070600152
-0.2549035,198607,css1986070600155
-0.935115,198607,css1986070700071
2.3214703,198607,css1986070700104
-1.3987556,198607,css1986070800016
-3.0081735,198607,css1986070800080
-2.8088813,198607,css1986070800099
0.03169716,198607,css1986070800145
1.8284094,198607,css1986070900062
1.2433587,198607,css1986070900091
1.6141915,198607,css1986071000075
0.9604582,198607,css1986071000107
-3.718817,198607,css1986071000125
-0.33890903,198607,css1986071000156
2.4884336,198607,css1986071100003
-0.5579238,198607,css1986071100053
0.29002687,198607,css1986071100106
0.39043728,198607,css1986071100147
-0.72046316,198607,css1986071200100
-2.5048966,198607,css1986071300025
-0.820068,198607,css1986071300149
-2.7412505,198607,css1986071400012
0.010558861,198607,css1986071400127
0.62972367,198607,css1986071500023
-3.6976178,198607,css1986071500046
1.9735794,198607,css1986071500057
-1.8930012,198607,css1986071500109
-1.6847469,198607,css1986071500132
2.374048,198607,css1986071600028
-1.0230683,198607,css1986071600072
2.6686888,198607,css1986071700027
-0.50294745,198607,css1986071700114
-2.7732437,198607,css1986071700137
1.8209431,198607,css1986071700143
-1.2826451,198607,css1986071800021
-1.3111463,198607,css1986071800122
-0.7024999,198607,css1986071800131
1.1085368,198607,css1986071800148
3.3436565,198607,css1986071900031
2.5224533,198607,css1986071900064
-1.4156762,198607,css1986071900068
1.3021659,198607,css1986071900128
-1.1849616,198607,css1986072000058
0.5297514,198607,css1986072000112
-0.38486797,198607,css1986072200011
-1.2086166,198607,css1986072200101
0.014174979,198607,css1986072200121
-0.34157163,198607,css1986072200150
-2.6920395,198607,css1986072300013
-0.9437769,198607,css1986072300103
2.7109284,198607,css1986072300116
-1.3861426,198607,css1986072300124
-1.0631706,198607,css1986072400045
1.2154889,198607,css1986072400085
1.4701905,198607,css1986072500067
0.29226094,198607,css1986072600002
-1.8078434,198607,css1986072600006
-2.097045,198608,css1986080100120
-0.24102058,198608,css1986080100123
-3.9627025,198608,css1986080200010
-1.0670352,198608,css1986080200074
0.41248766,198608,css1986080200083
-1.5140321,198608,css1986080200151
-0.4699972,198608,css1986080300153
2.1157062,198608,css1986080400048
3.157288,198608,css1986080400054
2.437575,198608,css1986080400078
-1.5763366,198608,css1986080400154
0.51244545,198608,css1986080500051
1.0198007,198608,css1986080500142
0.8591486,198608,css1986080600056
1.0404403,198608,css1986080600130
-1.2466758,198608,css1986080600144
1.5439508,198608,css1986080600152
2.0028875,198608,css1986080600155
-1.5766523,198608,css1986080700071
2.6350908,198608,css1986080800043
-0.4239439,198608,css1986080800080
0.27691078,198608,css1986080800099
0.7331618,198608,css1986080800145
-1.2251264,198608,css1986081000030
2.5455785,198608,css1986081000075
0.28191847,198608,css1986081000129
0.73284644,198608,css1986081000156
-3.1001074,198608,css1986081100003
-1.2301686,198608,css1986081100037
-1.5953882,198608,css1986081100073
1.9813594,198608,css1986081100147
0.7613687,198608,css1986081200055
1.6743535,198608,css1986081200084
2.0900364,198608,css1986081300025
-2.0783405,198608,css1986081300038
-3.3878243,198608,css1986081400008
-3.9237542,198608,css1986081400012
-0.41532248,198608,css1986081400061
-1.3312645,198608,css1986081400086
1.2349576,198608,css1986081500007
-0.3738161,198608,css1986081500023
1.9378086,198608,css1986081500046
0.67720824,198608,css1986081500079
-0.9108432,198608,css1986081500089
-1.4316609,198608,css1986081500109
2.1881752,198608,css1986081500132
0.36579397,198608,css1986081600110
-1.8758163,198608,css1986081700096
0.84608877,198608,css1986081700143
1.0456934,198608,css1986081700146
-1.1014309,198608,css1986081800021
1.4495399,198608,css1986081800039
0.071647584,198608,css1986081800141
-1.6696959,198608,css1986081900064
-1.2568591,198608,css1986081900076
-0.5594856,198608,css1986081900092
-1.2765018,198608,css1986081900128
-2.8743107,198608,css1986082000058
2.4468532,198608,css1986082000112
3.4399476,198608,css1986082000118
2.051853,198608,css1986082200102
0.84265375,198608,css1986082200121
-1.4410604,198608,css1986082300013
0.74405605,198608,css1986082300042
-1.519616,198608,css1986082300116
1.3224913,198608,css1986082400085
-0.45371497,198608,css1986082500015
-1.4194597,198608,css1986082500067
-3.9305985,198608,css1986082600006
-0.07745744,198608,css1986082600019
-2.0600052,198609,css1986090100098
0.8139657,198609,css1986090100123
-1.4448535,198609,css1986090200009
-1.5339373,198609,css1986090200010
0.4785552,198609,css1986090200014
-1.4134796,198609,css1986090200047
-0.69678676,198609,css1986090200060
0.3026236,198609,css1986090200135
-1.4136497,198609,css1986090200151
2.3399394,198609,css1986090300153
0.48282152,198609,css1986090400054
-0.90981823,198609,css1986090400119
2.369356,198609,css1986090400154
0.6820139,198609,css1986090500040
-1.6171595,198609,css1986090500077
-1.3844938,198609,css1986090500090
2.0507593,198609,css1986090600020
-0.015373617,198609,css1986090600056
1.0792837,198609,css1986090600152
1.4339931,198609,css1986090600155
-3.9462805,198609,css1986090700004
-0.7946308,198609,css1986090700104
-3.5743227,198609,css1986090800017
-3.2600048,198609,css1986090800036
2.3983517,198609,css1986090800043
1.3513786,198609,css1986090800080
0.006255403,198609,css1986090800145
0.043759055,198609,css1986091000075
0.3139162,198609,css1986091000113
2.6919262,198609,css1986091000125
-0.25181922,198609,css1986091000126
0.31755018,198609,css1986091000156
1.9726022,198609,css1986091100022
-0.7882417,198609,css1986091100037
-0.9469598,198609,css1986091100073
-3.6918375,198609,css1986091100106
-3.154111,198609,css1986091200050
-1.4048588,198609,css1986091200055
-0.97161627,198609,css1986091200059
-0.50825155,198609,css1986091200066
-1.6279465,198609,css1986091300025
-0.27570948,198609,css1986091400008
-0.69095033,198609,css1986091400032
-2.2480962,198609,css1986091400061
-3.7630584,198609,css1986091500023
2.1288981,198609,css1986091500057
-1.1437653,198609,css1986091500079
-0.8853124,198609,css1986091500082
-2.0600052,198609,css1986091500109
-1.447155,198609,css1986091500111
-0.83633035,198609,css1986091500117
-3.61017,198609,css1986091600029
1.6018009,198609,css1986091700136
-1.0476222,198609,css1986091700143
0.3708583,198609,css1986091700146
-0.9317004,198609,css1986091800018
-0.2618539,198609,css1986091800021
-0.51476425,198609,css1986091800122
-3.4782467,198609,css1986091900031
-1.1674646,198609,css1986091900076
1.2044023,198609,css1986092000058
-0.63820124,198609,css1986092000112
-0.9448115,198609,css1986092000118
